datetime,user,steps,hr,intensity,kind,school
2021-05-10 00:11:00,5,0,255,0,115,False
2021-05-10 00:11:00,6,0,255,0,115,False
2021-05-10 00:11:00,9,0,255,0,115,False
2021-05-10 00:11:00,10,0,255,0,115,False
2021-05-10 00:11:00,11,0,255,0,115,False
2021-05-10 00:11:00,12,0,255,0,115,False
2021-05-10 00:11:00,15,0,255,0,115,False
2021-05-10 00:11:00,16,0,255,0,115,False
2021-05-10 00:11:00,17,0,255,0,115,False
2021-05-10 00:12:00,4,0,255,0,115,False
2021-05-10 00:12:00,5,0,255,0,115,False
2021-05-10 00:12:00,6,0,255,0,115,False
2021-05-10 00:12:00,9,0,255,0,115,False
2021-05-10 00:12:00,10,0,255,0,115,False
2021-05-10 00:12:00,11,0,255,0,115,False
2021-05-10 00:12:00,12,0,255,0,115,False
2021-05-10 00:12:00,15,0,255,0,115,False
2021-05-10 00:12:00,16,0,255,0,115,False
2021-05-10 00:12:00,17,0,255,0,115,False
2021-05-10 00:13:00,4,0,255,0,115,False
2021-05-10 00:13:00,5,0,255,0,115,False
2021-05-10 00:13:00,6,0,255,0,115,False
2021-05-10 00:13:00,9,0,255,0,115,False
2021-05-10 00:13:00,10,0,255,0,115,False
2021-05-10 00:13:00,11,0,255,0,115,False
2021-05-10 00:13:00,12,0,255,0,115,False
2021-05-10 00:13:00,15,0,255,0,115,False
2021-05-10 00:13:00,16,0,255,0,115,False
2021-05-10 00:13:00,17,0,255,0,115,False
2021-05-10 00:14:00,4,0,255,0,115,False
2021-05-10 00:14:00,5,0,255,0,115,False
2021-05-10 00:14:00,6,0,255,0,115,False
2021-05-10 00:14:00,9,0,255,0,115,False
2021-05-10 00:14:00,10,0,255,0,115,False
2021-05-10 00:14:00,11,0,255,0,115,False
2021-05-10 00:14:00,12,0,255,0,115,False
2021-05-10 00:14:00,15,0,255,0,115,False
2021-05-10 00:14:00,16,0,255,0,115,False
2021-05-10 00:14:00,17,0,255,0,115,False
2021-05-10 00:15:00,4,0,255,0,115,False
2021-05-10 00:15:00,5,0,255,0,115,False
2021-05-10 00:15:00,6,0,255,0,115,False
2021-05-10 00:15:00,9,0,255,0,115,False
2021-05-10 00:15:00,10,0,255,0,115,False
2021-05-10 00:15:00,11,0,255,0,115,False
2021-05-10 00:15:00,12,0,255,0,115,False
2021-05-10 00:15:00,15,0,255,0,115,False
2021-05-10 00:15:00,16,0,255,0,115,False
2021-05-10 00:15:00,17,0,255,0,115,False
2021-05-10 00:16:00,4,0,255,0,115,False
2021-05-10 00:16:00,5,0,255,0,115,False
2021-05-10 00:16:00,6,0,255,0,115,False
2021-05-10 00:16:00,9,0,255,0,115,False
2021-05-10 00:16:00,10,0,255,0,115,False
2021-05-10 00:16:00,11,0,255,0,115,False
2021-05-10 00:16:00,12,0,255,0,115,False
2021-05-10 00:16:00,15,0,255,0,115,False
2021-05-10 00:16:00,16,0,255,0,115,False
2021-05-10 00:16:00,17,0,255,0,115,False
2021-05-10 00:17:00,4,0,255,0,115,False
2021-05-10 00:17:00,5,0,255,0,115,False
2021-05-10 00:17:00,6,0,255,0,115,False
2021-05-10 00:17:00,9,0,255,0,115,False
2021-05-10 00:17:00,10,0,255,0,115,False
2021-05-10 00:17:00,11,0,255,0,115,False
2021-05-10 00:17:00,12,0,255,0,115,False
2021-05-10 00:17:00,15,0,255,0,115,False
2021-05-10 00:17:00,16,0,255,0,115,False
2021-05-10 00:17:00,17,0,255,0,115,False
2021-05-10 00:18:00,4,0,255,0,115,False
2021-05-10 00:18:00,5,0,255,0,115,False
2021-05-10 00:18:00,6,0,255,0,115,False
2021-05-10 00:18:00,9,0,255,0,115,False
2021-05-10 00:18:00,10,0,255,0,115,False
2021-05-10 00:18:00,11,0,255,0,115,False
2021-05-10 00:18:00,12,0,255,0,115,False
2021-05-10 00:18:00,15,0,255,0,115,False
2021-05-10 00:18:00,16,0,255,0,115,False
2021-05-10 00:18:00,17,0,255,0,115,False
2021-05-10 00:19:00,4,0,255,0,115,False
2021-05-10 00:19:00,5,0,255,0,115,False
2021-05-10 00:19:00,6,0,255,0,115,False
2021-05-10 00:19:00,9,0,255,0,115,False
2021-05-10 00:19:00,10,0,255,0,115,False
2021-05-10 00:19:00,11,0,255,0,115,False
2021-05-10 00:19:00,12,0,255,0,115,False
2021-05-10 00:19:00,15,0,255,0,115,False
2021-05-10 00:19:00,16,0,255,0,115,False
2021-05-10 00:19:00,17,0,255,0,115,False
2021-05-10 00:20:00,4,0,255,0,115,False
2021-05-10 00:20:00,5,0,255,0,115,False
2021-05-10 00:20:00,6,0,255,0,115,False
2021-05-10 00:20:00,9,0,255,0,115,False
2021-05-10 00:20:00,10,0,255,0,115,False
2021-05-10 00:20:00,11,0,255,0,115,False
2021-05-10 00:20:00,12,0,255,0,115,False
2021-05-10 00:20:00,15,0,255,0,115,False
2021-05-10 00:20:00,16,0,255,0,115,False
2021-05-10 00:20:00,17,0,255,0,115,False
2021-05-10 00:21:00,4,0,255,0,115,False
2021-05-10 00:21:00,5,0,255,0,115,False
2021-05-10 00:21:00,6,0,255,0,115,False
2021-05-10 00:21:00,9,0,255,0,115,False
2021-05-10 00:21:00,10,0,255,0,115,False
2021-05-10 00:21:00,11,0,255,0,115,False
2021-05-10 00:21:00,12,0,255,0,115,False
2021-05-10 00:21:00,15,0,255,0,115,False
2021-05-10 00:21:00,16,0,255,0,115,False
2021-05-10 00:21:00,17,0,255,0,115,False
2021-05-10 00:22:00,4,0,255,0,115,False
2021-05-10 00:22:00,5,0,255,0,115,False
2021-05-10 00:22:00,6,0,255,0,115,False
2021-05-10 00:22:00,9,0,255,0,115,False
2021-05-10 00:22:00,10,0,255,0,115,False
2021-05-10 00:22:00,11,0,255,0,115,False
2021-05-10 00:22:00,12,0,255,0,115,False
2021-05-10 00:22:00,15,0,255,0,115,False
2021-05-10 00:22:00,16,0,255,0,115,False
2021-05-10 00:22:00,17,0,255,0,115,False
2021-05-10 00:23:00,4,0,255,0,115,False
2021-05-10 00:23:00,5,0,255,0,115,False
2021-05-10 00:23:00,6,0,255,0,115,False
2021-05-10 00:23:00,9,0,255,0,115,False
2021-05-10 00:23:00,10,0,255,0,115,False
2021-05-10 00:23:00,11,0,255,0,115,False
2021-05-10 00:23:00,12,0,255,0,115,False
2021-05-10 00:23:00,15,0,255,0,115,False
2021-05-10 00:23:00,16,0,255,0,115,False
2021-05-10 00:23:00,17,0,255,0,115,False
2021-05-10 00:24:00,4,0,255,0,115,False
2021-05-10 00:24:00,5,0,255,0,115,False
2021-05-10 00:24:00,6,0,255,0,115,False
2021-05-10 00:24:00,9,0,255,0,115,False
2021-05-10 00:24:00,10,0,255,0,115,False
2021-05-10 00:24:00,11,0,255,0,115,False
2021-05-10 00:24:00,12,0,255,0,115,False
2021-05-10 00:24:00,15,0,255,0,115,False
2021-05-10 00:24:00,16,0,255,0,115,False
2021-05-10 00:24:00,17,0,255,0,115,False
2021-05-10 00:25:00,4,0,255,0,115,False
2021-05-10 00:25:00,5,0,255,0,115,False
2021-05-10 00:25:00,6,0,255,0,115,False
2021-05-10 00:25:00,9,0,255,0,115,False
2021-05-10 00:25:00,10,0,255,0,115,False
2021-05-10 00:25:00,11,0,255,0,115,False
2021-05-10 00:25:00,12,0,255,0,115,False
2021-05-10 00:25:00,15,0,255,0,115,False
2021-05-10 00:25:00,16,0,255,0,115,False
2021-05-10 00:25:00,17,0,255,0,115,False
2021-05-10 00:26:00,4,0,255,0,115,False
2021-05-10 00:26:00,5,0,255,0,115,False
2021-05-10 00:26:00,6,0,255,0,115,False
2021-05-10 00:26:00,9,0,255,0,115,False
2021-05-10 00:26:00,10,0,255,0,115,False
2021-05-10 00:26:00,11,0,255,0,115,False
2021-05-10 00:26:00,12,0,255,0,115,False
2021-05-10 00:26:00,15,0,255,0,115,False
2021-05-10 00:26:00,16,0,255,0,115,False
2021-05-10 00:26:00,17,0,255,0,115,False
2021-05-10 00:27:00,4,0,255,0,115,False
2021-05-10 00:27:00,5,0,255,0,115,False
2021-05-10 00:27:00,6,0,255,0,115,False
2021-05-10 00:27:00,9,0,255,0,115,False
2021-05-10 00:27:00,10,0,255,0,115,False
2021-05-10 00:27:00,11,0,255,0,115,False
2021-05-10 00:27:00,12,0,255,0,115,False
2021-05-10 00:27:00,15,0,255,0,115,False
2021-05-10 00:27:00,16,0,255,0,115,False
2021-05-10 00:27:00,17,0,255,0,115,False
2021-05-10 00:28:00,4,0,255,0,115,False
2021-05-10 00:28:00,5,0,255,0,115,False
2021-05-10 00:28:00,6,0,255,0,115,False
2021-05-10 00:28:00,9,0,255,0,115,False
2021-05-10 00:28:00,10,0,255,0,115,False
2021-05-10 00:28:00,11,0,255,0,115,False
2021-05-10 00:28:00,12,0,255,0,115,False
2021-05-10 00:28:00,15,0,255,0,115,False
2021-05-10 00:28:00,16,0,255,0,115,False
2021-05-10 00:28:00,17,0,255,0,115,False
2021-05-10 00:29:00,4,0,255,0,115,False
2021-05-10 00:29:00,5,0,255,0,115,False
2021-05-10 00:29:00,6,0,255,0,115,False
2021-05-10 00:29:00,9,0,255,0,115,False
2021-05-10 00:29:00,10,0,255,0,115,False
2021-05-10 00:29:00,11,0,255,0,115,False
2021-05-10 00:29:00,12,0,255,0,115,False
2021-05-10 00:29:00,15,0,255,0,115,False
2021-05-10 00:29:00,16,0,255,0,115,False
2021-05-10 00:29:00,17,0,255,0,115,False
2021-05-10 00:30:00,4,0,255,0,115,False
2021-05-10 00:30:00,5,0,255,0,115,False
2021-05-10 00:30:00,6,0,255,0,115,False
2021-05-10 00:30:00,9,0,255,0,115,False
2021-05-10 00:30:00,10,0,255,0,115,False
2021-05-10 00:30:00,11,0,255,0,115,False
2021-05-10 00:30:00,12,0,255,0,115,False
2021-05-10 00:30:00,15,0,255,0,115,False
2021-05-10 00:30:00,16,0,255,0,115,False
2021-05-10 00:30:00,17,0,255,0,115,False
2021-05-10 00:31:00,4,0,255,0,115,False
2021-05-10 00:31:00,5,0,255,0,115,False
2021-05-10 00:31:00,6,0,255,0,115,False
2021-05-10 00:31:00,9,0,255,0,115,False
2021-05-10 00:31:00,10,0,255,0,115,False
2021-05-10 00:31:00,11,0,255,0,115,False
2021-05-10 00:31:00,12,0,255,0,115,False
2021-05-10 00:31:00,15,0,255,0,115,False
2021-05-10 00:31:00,16,0,255,0,115,False
2021-05-10 00:31:00,17,0,255,0,115,False
2021-05-10 00:32:00,4,0,255,0,115,False
2021-05-10 00:32:00,5,0,255,0,115,False
2021-05-10 00:32:00,6,0,255,0,115,False
2021-05-10 00:32:00,9,0,255,0,115,False
2021-05-10 00:32:00,10,0,255,0,115,False
2021-05-10 00:32:00,11,0,255,0,115,False
2021-05-10 00:32:00,12,0,255,0,115,False
2021-05-10 00:32:00,15,0,255,0,115,False
2021-05-10 00:32:00,16,0,255,0,115,False
2021-05-10 00:32:00,17,0,255,0,115,False
2021-05-10 00:33:00,4,0,255,0,115,False
2021-05-10 00:33:00,5,0,255,0,115,False
2021-05-10 00:33:00,6,0,255,0,115,False
2021-05-10 00:33:00,9,0,255,0,115,False
2021-05-10 00:33:00,10,0,255,0,115,False
2021-05-10 00:33:00,11,0,255,0,115,False
2021-05-10 00:33:00,12,0,255,0,115,False
2021-05-10 00:33:00,15,0,255,0,115,False
2021-05-10 00:33:00,16,0,255,0,115,False
2021-05-10 00:33:00,17,0,255,0,115,False
2021-05-10 00:34:00,4,0,255,0,115,False
2021-05-10 00:34:00,5,0,255,0,115,False
2021-05-10 00:34:00,6,0,255,0,115,False
2021-05-10 00:34:00,9,0,255,0,115,False
2021-05-10 00:34:00,10,0,255,0,115,False
2021-05-10 00:34:00,11,0,255,0,115,False
2021-05-10 00:34:00,12,0,255,0,115,False
2021-05-10 00:34:00,15,0,255,0,115,False
2021-05-10 00:34:00,16,0,255,0,115,False
2021-05-10 00:34:00,17,0,255,0,115,False
2021-05-10 00:35:00,4,0,255,0,115,False
2021-05-10 00:35:00,5,0,255,0,115,False
2021-05-10 00:35:00,6,0,255,0,115,False
2021-05-10 00:35:00,9,0,255,0,115,False
2021-05-10 00:35:00,10,0,255,0,115,False
2021-05-10 00:35:00,11,0,255,0,115,False
2021-05-10 00:35:00,12,0,255,0,115,False
2021-05-10 00:35:00,15,0,255,0,115,False
2021-05-10 00:35:00,16,0,255,0,115,False
2021-05-10 00:35:00,17,0,255,0,115,False
2021-05-10 00:36:00,4,0,255,0,115,False
2021-05-10 00:36:00,5,0,255,0,115,False
2021-05-10 00:36:00,6,0,255,0,115,False
2021-05-10 00:36:00,9,0,255,0,115,False
2021-05-10 00:36:00,10,0,255,0,115,False
2021-05-10 00:36:00,11,0,255,0,115,False
2021-05-10 00:36:00,12,0,255,0,115,False
2021-05-10 00:36:00,15,0,255,0,115,False
2021-05-10 00:36:00,16,0,255,0,115,False
2021-05-10 00:36:00,17,0,255,0,115,False
2021-05-10 00:37:00,4,0,255,0,115,False
2021-05-10 00:37:00,5,0,255,0,115,False
2021-05-10 00:37:00,6,0,255,0,115,False
2021-05-10 00:37:00,9,0,255,0,115,False
2021-05-10 00:37:00,10,0,255,0,115,False
2021-05-10 00:37:00,11,0,255,0,115,False
2021-05-10 00:37:00,12,0,255,0,115,False
2021-05-10 00:37:00,15,0,255,0,115,False
2021-05-10 00:37:00,16,0,255,0,115,False
2021-05-10 00:37:00,17,0,255,0,115,False
2021-05-10 00:38:00,4,0,255,0,115,False
2021-05-10 00:38:00,5,0,255,0,115,False
2021-05-10 00:38:00,6,0,255,0,115,False
2021-05-10 00:38:00,9,0,255,0,115,False
2021-05-10 00:38:00,10,0,255,0,115,False
2021-05-10 00:38:00,11,0,255,0,115,False
2021-05-10 00:38:00,12,0,255,0,115,False
2021-05-10 00:38:00,15,0,255,0,115,False
2021-05-10 00:38:00,16,0,255,0,115,False
2021-05-10 00:38:00,17,0,255,0,115,False
2021-05-10 00:39:00,4,0,255,0,115,False
2021-05-10 00:39:00,5,0,255,0,115,False
2021-05-10 00:39:00,6,0,255,0,115,False
2021-05-10 00:39:00,9,0,255,0,115,False
2021-05-10 00:39:00,10,0,255,0,115,False
2021-05-10 00:39:00,11,0,255,0,115,False
2021-05-10 00:39:00,12,0,255,0,115,False
2021-05-10 00:39:00,15,0,255,0,115,False
2021-05-10 00:39:00,16,0,255,0,115,False
2021-05-10 00:39:00,17,0,255,0,115,False
2021-05-10 00:40:00,4,0,255,0,115,False
2021-05-10 00:40:00,5,0,255,0,115,False
2021-05-10 00:40:00,6,0,255,0,115,False
2021-05-10 00:40:00,9,0,255,0,115,False
2021-05-10 00:40:00,10,0,255,0,115,False
2021-05-10 00:40:00,11,0,255,0,115,False
2021-05-10 00:40:00,12,0,255,0,115,False
2021-05-10 00:40:00,15,0,255,0,115,False
2021-05-10 00:40:00,16,0,255,0,115,False
2021-05-10 00:40:00,17,0,255,0,115,False
2021-05-10 00:41:00,4,0,255,0,115,False
2021-05-10 00:41:00,5,0,255,0,115,False
2021-05-10 00:41:00,6,0,255,0,115,False
2021-05-10 00:41:00,9,0,255,0,115,False
2021-05-10 00:41:00,10,0,255,0,115,False
2021-05-10 00:41:00,11,0,255,0,115,False
2021-05-10 00:41:00,12,0,255,0,115,False
2021-05-10 00:41:00,15,0,255,0,115,False
2021-05-10 00:41:00,16,0,255,0,115,False
2021-05-10 00:41:00,17,0,255,0,115,False
2021-05-10 00:42:00,4,0,255,0,115,False
2021-05-10 00:42:00,5,0,255,0,115,False
2021-05-10 00:42:00,6,0,255,0,115,False
2021-05-10 00:42:00,9,0,255,0,115,False
2021-05-10 00:42:00,10,0,255,0,115,False
2021-05-10 00:42:00,11,0,255,0,115,False
2021-05-10 00:42:00,12,0,255,0,115,False
2021-05-10 00:42:00,15,0,255,0,115,False
2021-05-10 00:42:00,16,0,255,0,115,False
2021-05-10 00:42:00,17,0,255,0,115,False
2021-05-10 00:43:00,4,0,255,0,115,False
2021-05-10 00:43:00,5,0,255,0,115,False
2021-05-10 00:43:00,6,0,255,0,115,False
2021-05-10 00:43:00,9,0,255,0,115,False
2021-05-10 00:43:00,10,0,255,0,115,False
2021-05-10 00:43:00,11,0,255,0,115,False
2021-05-10 00:43:00,12,0,255,0,115,False
2021-05-10 00:43:00,15,0,255,0,115,False
2021-05-10 00:43:00,16,0,255,0,115,False
2021-05-10 00:43:00,17,0,255,0,115,False
2021-05-10 00:44:00,4,0,255,0,115,False
2021-05-10 00:44:00,5,0,255,0,115,False
2021-05-10 00:44:00,6,0,255,0,115,False
2021-05-10 00:44:00,9,0,255,0,115,False
2021-05-10 00:44:00,10,0,255,0,115,False
2021-05-10 00:44:00,11,0,255,0,115,False
2021-05-10 00:44:00,12,0,255,0,115,False
2021-05-10 00:44:00,15,0,255,0,115,False
2021-05-10 00:44:00,16,0,255,0,115,False
2021-05-10 00:44:00,17,0,255,0,115,False
2021-05-10 00:45:00,4,0,255,0,115,False
2021-05-10 00:45:00,5,0,255,0,115,False
2021-05-10 00:45:00,6,0,255,0,115,False
2021-05-10 00:45:00,9,0,255,0,115,False
2021-05-10 00:45:00,10,0,255,0,115,False
2021-05-10 00:45:00,11,0,255,0,115,False
2021-05-10 00:45:00,12,0,255,0,115,False
